time,t1:pitch,t1:roll,t1:gyrx,t1:gyry,t1:gyrz,t2:pitch,t2:roll,t2:gyrx,t2:gyry,t2:gyrz,k1:pitch,k1:roll,k1:gyrx,k1:gyry,k1:gyrz,k2:pitch,k2:roll,k2:gyrx,k2:gyry,k2:gyrz,W:pitch,W:roll,W:gyrx,W:gyry,W:gyrz,B:pitch,B:roll,B:gyrx,B:gyry,B:gyrz
0.784,6.6044100732181565,89.95714247773178,0.015267175572519083,0.48854961832061067,0.24427480916030533,148.68074109685588,89.73612581685856,0.007633587786259542,-0.015267175572519083,0.015267175572519083,-69.53889194345984,147.85697408281803,0.022900763358778626,0.022900763358778626,-0.061068702290076333,161.50254012364758,116.6383905423895,-0.030534351145038167,0.022900763358778626,0.2595419847328244,89.0,89.0,0.0,0.0,0.0,67.02,84.91,-5.0,-1.0,-1.0,
0.822,6.717881444663469,91.5027097903435,0.015267175572519083,0.48854961832061067,0.24427480916030533,151.21833439726612,91.29030835186249,0.0,-0.007633587786259542,0.0,-70.61695724123287,150.50790998680793,0.022900763358778626,0.022900763358778626,-0.061068702290076333,164.27735377701498,118.64237242590234,-0.030534351145038167,0.022900763358778626,0.2595419847328244,89.0,89.0,0.0,0.0,0.0,67.44,85.6,-3.0,-1.0,-3.0,
0.861,6.64816804200299,93.01917537028993,-0.022900763358778626,0.5190839694656488,0.24427480916030533,153.37528870261482,92.61136350661585,0.0,-0.007633587786259542,0.0,-71.53331274433994,152.76120550519934,0.022900763358778626,0.022900763358778626,-0.061068702290076333,166.63594538237726,120.34575702688825,-0.030534351145038167,0.022900763358778626,0.2595419847328244,89.0,89.0,0.0,0.0,0.0,67.85,86.07,-4.0,1.0,-2.0,
0.899,6.695572255892166,94.37608319017829,-0.022900763358778626,0.5267175572519084,0.24427480916030533,155.20869986216124,93.73426038815619,0.0,-0.007633587786259542,0.0,-72.31221492198094,154.67650669583202,0.022900763358778626,0.022900763358778626,-0.061068702290076333,168.6407482469352,121.79363393772627,-0.030534351145038167,0.022900763358778626,0.2595419847328244,89.0,89.0,0.0,0.0,0.0,68.2,86.68,-4.0,3.0,-1.0,
0.937,6.7358658376979665,95.52945483708342,-0.022900763358778626,0.5267175572519084,0.24427480916030533,156.85561025267754,94.78796948717658,0.0,0.022900763358778626,-0.015267175572519083,-72.97428177297579,156.30451270786983,0.022900763358778626,0.022900763358778626,-0.061068702290076333,170.34483068180947,123.02432931193859,-0.030534351145038167,0.022900763358778626,0.2595419847328244,89.0,89.0,0.0,0.0,0.0,68.57,86.97,-4.0,1.0,1.0,
0.976,6.7701153822328966,96.50982073695278,-0.022900763358778626,0.5267175572519084,0.24427480916030533,158.23477375389768,95.6375137566686,0.0,0.03816793893129771,0.0,-73.53703859632142,157.68831781810195,0.022900763358778626,0.022900763358778626,-0.061068702290076333,171.7933007514526,124.07042038001906,-0.030534351145038167,0.022900763358778626,0.2595419847328244,89.0,89.0,0.0,0.0,0.0,68.99,87.35,-4.0,0.0,-1.0,
1.0150000000000001,6.799227495087587,97.34313175184172,-0.022900763358778626,0.5267175572519084,0.24427480916030533,159.43778859276856,96.25901450417135,0.0,0.03816793893129771,0.007633587786259542,-74.01538189616521,158.86455216179928,0.022900763358778626,0.022900763358778626,-0.061068702290076333,173.02450031064924,124.95959778788746,-0.030534351145038167,0.022900763358778626,0.2595419847328244,89.0,89.0,0.0,0.0,0.0,69.24,87.53,-4.0,0.0,0.0,
1.053,6.823972791014074,98.05144611449731,-0.022900763358778626,0.5267175572519084,0.24427480916030533,160.46035120580882,96.78729013954869,0.0,0.03816793893129771,0.007633587786259542,-74.42197370103243,159.86435135394197,0.022900763358778626,0.022900763358778626,-0.061068702290076333,174.0710199359664,125.7153985845756,-0.030534351145038167,0.022900763358778626,0.2595419847328244,89.0,89.0,0.0,0.0,0.0,69.36,87.84,-2.0,0.0,0.0,
1.091,7.050055899599852,98.07240135944093,-0.03816793893129771,0.5572519083969466,0.17557251908396945,161.32952942689303,97.23632442961942,0.0,0.03816793893129771,0.007633587786259542,-74.76757673516957,160.7141806672633,0.022900763358778626,0.022900763358778626,-0.061068702290076333,174.96056161748598,126.35782926176051,-0.030534351145038167,0.022900763358778626,0.2595419847328244,89.0,89.0,0.0,0.0,0.0,69.69,88.02,-6.0,1.0,0.0,
1.129,7.242226541897763,98.09021331764302,-0.03816793893129771,0.5572519083969466,0.17557251908396945,162.06833091481462,97.61800357617953,0.0,0.03816793893129771,0.007633587786259542,-75.06133931418614,161.43653558358642,0.022900763358778626,0.022900763358778626,-0.061068702290076333,175.7168667032662,126.9035060243906,-0.07633587786259542,0.04580152671755725,0.183206106870229,89.0,89.0,0.0,0.0,0.0,69.78,88.0,-5.0,-2.0,-2.0,
1.167,7.405571587850987,98.1053534821148,-0.03816793893129771,0.5572519083969466,0.17557251908396945,162.69631217954796,97.94243085075564,0.0,0.03816793893129771,0.007633587786259542,-75.31103750635022,162.05053726246103,0.022900763358778626,0.022900763358778626,-0.061068702290076333,176.359596255187,127.36733127262617,-0.07633587786259542,0.030534351145038167,0.183206106870229,89.0,89.0,0.0,0.0,0.0,69.75,88.06,-1.0,-1.0,-2.0,
1.206,7.544414876911227,98.11822262191579,-0.03816793893129771,0.5572519083969466,0.17557251908396945,163.18432907345436,98.43876683562665,0.0,-0.0,-0.007633587786259542,-75.5232809696897,162.5724386895045,0.022900763358778626,0.022900763358778626,-0.061068702290076333,176.90591637431967,127.76158273362641,-0.07633587786259542,0.030534351145038167,0.183206106870229,89.0,89.0,0.0,0.0,0.0,69.89,88.18,-4.0,-1.0,-3.0,
1.245,7.662431672612431,98.12916139074665,-0.03816793893129771,0.5572519083969466,0.17557251908396945,163.67082316414306,98.85071221486507,0.007633587786259542,-0.0,-0.007633587786259542,-75.70368791352823,163.01605490249142,0.022900763358778626,0.022900763358778626,-0.061068702290076333,177.37028847558244,128.09669647547662,-0.07633587786259542,0.030534351145038167,0.183206106870229,89.0,89.0,0.0,0.0,0.0,70.25,88.36,-5.0,5.0,-4.0,
1.283,7.762745948958456,98.13845934425287,-0.03816793893129771,0.5572519083969466,0.17557251908396945,164.08434314122846,99.20086578721772,0.007633587786259542,-0.0,-0.007633587786259542,-75.8990720073286,163.28292977604283,-0.04580152671755725,-0.015267175572519083,0.0,177.7650047616558,128.3815431560493,-0.07633587786259542,0.030534351145038167,0.183206106870229,89.0,89.0,0.0,0.0,0.0,70.24,88.41,-3.0,0.0,-1.0,
1.322,7.848013083852576,98.14636260473316,-0.03816793893129771,0.5572519083969466,0.17557251908396945,164.43583512175104,99.49849632371748,0.007633587786259542,-0.0,-0.007633587786259542,-76.25064741462522,163.51353341603092,-0.022900763358778626,-0.07633587786259542,0.015267175572519083,178.10051360481816,128.62366283453608,-0.07633587786259542,0.030534351145038167,0.183206106870229,89.0,89.0,0.0,0.0,0.0,70.39,88.56,-2.0,0.0,0.0,
1.36,7.920490148512578,98.1530803761414,-0.03816793893129771,0.5572519083969466,0.17557251908396945,164.73460330519524,99.75148227974226,0.007633587786259542,-0.0,-0.007633587786259542,-76.54948651082735,163.7095465100208,-0.022900763358778626,-0.07633587786259542,0.015267175572519083,178.38569612150616,128.82946456124984,-0.07633587786259542,0.030534351145038167,0.183206106870229,89.0,89.0,0.0,0.0,0.0,70.49,88.76,-4.0,0.0,0.0,
